,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1605,31948590,0.64,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,9,139.0,3,30,True,0,1,5.0,False,69.5,417.0,0.08,0.16,0.15,4.99,0.0,736.85303514377
1606,31979911,0.92,False,De Aker - Nieuw Sloten,52.34,4.816,Private room,4,1,2,10,190.0,1,365,True,3,0,4.61,True,47.5,190.0,0.09,0.18,0.25,4.99,0.5384615384615384,1288.75
1607,31997903,0.34,False,Zuid,52.34,4.875,Entire home/apt,7,4,5,22,600.0,4,1125,True,0,0,4.6,True,85.7,2400.0,0.13,0.21,0.42,10.99,0.0027397260273972603,3000.0
1608,32067350,0.71,False,Centrum-West,52.38,4.887,Shared room,4,1,2,17,404.0,2,60,True,7,1,4.57,True,101.0,808.0,0.11,0.21,0.29,10.99,0.019178082191780823,1953.7397260273972
1609,32068256,1.0,True,Centrum-West,52.38,4.883,Private room,4,1,2,11,257.0,2,30,True,2,5,4.97,False,64.25,514.0,0.05,0.23,0.29,4.99,0.0,1490.0961538461538
1610,32090247,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,12,252.0,3,1125,True,4,0,5.0,False,126.0,756.0,0.07,0.19,0.2,4.99,0.010958904109589041,1196.1917808219177
1611,32135800,0.89,True,Oud-Noord,52.4,4.926,Private room,2,1,1,4,60.0,3,1125,True,0,0,4.73,False,30.0,180.0,0.06,0.1,0.16,2.99,0.0,300.0
1612,32155043,0.43000000000000005,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,2,1,1,6,174.0,3,1125,True,8,1,4.94,False,87.0,522.0,0.09,0.22,0.19,4.99,0.10410958904109589,935.2054794520548
1613,32234104,0.6,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,11,325.0,7,99,True,20,1,4.5,True,162.5,2275.0,0.05,0.26,0.24,4.99,0.9698630136986301,1319.109589041096
1614,32234160,0.52,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,10,216.0,7,99,True,20,1,4.88,True,108.0,1512.0,0.05,0.13,0.19,4.99,0.9698630136986301,959.972602739726
1615,32234250,0.73,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,14,312.0,7,99,True,20,0,4.67,True,156.0,2184.0,0.13,0.18,0.23,4.99,0.9671232876712329,1247.6438356164383
1616,32234486,1.0,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,13,335.0,7,99,True,20,0,5.0,True,167.5,2345.0,0.04,0.26,0.17,4.99,0.958904109589041,1416.4657534246576
1617,32234583,1.0,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,13,335.0,7,99,True,1,0,2.0,True,167.5,2345.0,0.06,0.18,0.26,4.99,0.821917808219178,1472.5753424657535
1618,32234666,0.6,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,8,326.0,7,99,True,11,0,5.0,True,163.0,2282.0,0.15,0.11,0.32,4.99,0.9260273972602739,1256.5479452054794
1619,32235074,0.7,False,Centrum-Oost,52.38,4.91,Entire home/apt,4,2,2,16,470.0,7,99,True,16,0,4.59,True,117.5,3290.0,0.1,0.07,0.15,10.99,0.863013698630137,1875.3150684931506
1620,32235313,0.9,False,Centrum-Oost,52.38,4.91,Entire home/apt,6,3,3,29,816.0,7,99,True,6,0,3.24,True,136.0,5712.0,0.13,0.17,0.34,10.99,0.7698630136986301,3184.6301369863013
1621,32235358,0.71,False,Centrum-Oost,52.38,4.91,Entire home/apt,6,3,3,25,616.0,7,99,True,3,0,4.04,False,102.7,4312.0,0.12,0.21,0.25,10.99,0.7863013698630137,2288.4657534246576
1622,32235546,1.0,False,Centrum-Oost,52.38,4.91,Entire home/apt,4,2,2,20,457.0,7,99,True,10,1,4.71,True,114.25,3199.0,0.05,0.21,0.27,10.99,0.8164383561643835,1926.041095890411
1623,32284498,0.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,1,13,150.0,3,1125,True,0,0,5.0,False,37.5,450.0,0.07,0.18,0.25,4.99,0.0,750.0
1624,32304359,1.0,False,IJburg - Zeeburgereiland,52.38,4.977,Entire home/apt,4,2,5,9,250.0,3,29,True,0,1,4.63,False,62.5,750.0,0.06,0.12,0.27,4.99,0.0958904109589041,1250.013698630137
1625,32325935,0.31000000000000005,False,Zuid,52.34,4.848,Entire home/apt,4,2,2,8,200.0,2,1125,True,0,0,4.84,False,50.0,400.0,0.08,0.2,0.21,4.99,0.0,1099.6168582375478
1626,32331255,0.0,False,IJburg - Zeeburgereiland,52.38,4.99,Entire home/apt,4,2,4,11,200.0,5,14,True,1,0,5.0,False,50.0,1000.0,0.08,0.18,0.25,4.99,0.16986301369863013,1000.0
1627,32371223,0.52,False,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,1,80.0,14,1125,True,0,0,5.0,False,40.0,1120.0,0.04,0.13,0.14,4.99,0.0,413.4931506849315
1628,32413659,1.0,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,3,12,295.0,3,45,True,3,4,4.82,True,73.75,885.0,0.14,0.07,0.24,4.99,0.6084507042253521,1460.4929577464789
1629,32421030,1.0,True,Centrum-Oost,52.38,4.906,Private room,3,1,3,6,179.0,3,45,True,9,2,4.71,True,59.66,537.0,0.08,0.1,0.18,4.99,0.7955182072829131,1044.579831932773
1630,32485135,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Hotel room,2,1,1,1,150.0,1,1125,True,29,71,4.85,True,75.0,150.0,0.07,0.18,0.17,4.99,1.0,1097.857142857143
1631,32485928,0.74,False,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,8,150.0,3,1125,True,8,0,4.83,True,75.0,450.0,0.09,0.25,0.12,4.99,0.5348189415041783,1210.557103064067
1632,32488859,0.33,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,15,284.0,3,1125,True,0,3,4.89,False,71.0,852.0,0.07,0.26,0.3,4.99,0.0,1358.6849315068494
1633,32541862,0.34,False,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,1,4,143.0,3,1125,True,17,2,5.0,False,71.5,429.0,0.08,0.14,0.19,4.99,0.17307692307692307,553.7740384615385
1634,32600527,0.35000000000000003,False,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,8,151.0,10,50,True,13,2,5.0,False,75.5,1510.0,0.07,0.17,0.23,4.99,0.0410958904109589,750.5479452054794
1635,32624418,0.27,False,Oud-Noord,52.38,4.906,Hotel room,1,1,1,6,79.0,1,1125,True,24,3,4.48,True,79.0,79.0,0.06,0.11,0.15,4.99,1.0,276.6666666666667
1636,32624420,0.63,False,Oud-Noord,52.38,4.906,Hotel room,1,1,1,6,71.0,1,1125,True,16,2,3.65,True,71.0,71.0,0.05,0.11,0.17,2.99,1.0,288.3333333333333
1637,32624425,0.77,False,Oud-Noord,52.38,4.902,Hotel room,1,1,1,1,73.0,1,1125,True,19,4,4.04,True,73.0,73.0,0.05,0.1,0.16,2.99,1.0,296.6666666666667
1638,32624427,1.0,False,Oud-Noord,52.38,4.902,Hotel room,1,1,1,2,69.0,1,1125,True,15,3,4.24,True,69.0,69.0,0.04,0.13,0.15,2.99,1.0,255.0
1639,32624429,0.8200000000000001,False,Oud-Noord,52.38,4.906,Hotel room,1,1,1,7,86.0,1,1125,True,25,9,4.62,True,86.0,86.0,0.04,0.13,0.16,4.99,1.0,293.3333333333333
1640,32624963,0.98,False,Oud-Noord,52.38,4.902,Hotel room,1,1,1,8,164.0,1,1125,True,13,2,4.58,True,164.0,164.0,0.09,0.17,0.16,4.99,1.0,630.0
1641,32624966,0.39,False,Oud-Noord,52.38,4.902,Hotel room,2,1,1,13,225.0,1,1125,True,20,3,4.11,True,112.5,225.0,0.11,0.21,0.21,4.99,1.0,898.3333333333334
1642,32624969,0.76,False,Oud-Noord,52.38,4.906,Hotel room,4,2,2,15,396.0,1,1125,True,17,10,4.38,True,99.0,396.0,0.1,0.15,0.25,4.99,1.0,1341.6666666666667
1643,32625293,1.0,False,Oud-Noord,52.38,4.906,Hotel room,1,1,1,5,86.0,1,1125,True,21,8,4.46,True,86.0,86.0,0.04,0.09,0.15,4.99,1.0,293.3333333333333
1644,32683114,0.31,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,3,2,2,9,157.0,7,1125,True,0,0,5.0,False,52.34,1099.0,0.07,0.11,0.23,4.99,0.5013698630136987,794.4109589041096
1645,32692691,0.8300000000000001,False,Westerpark,52.38,4.883,Entire home/apt,4,2,2,10,214.0,3,1125,True,0,1,4.92,False,53.5,642.0,0.11,0.26,0.22,4.99,0.0,1071.2328767123288
1646,32707589,0.5700000000000001,False,Centrum-Oost,52.38,4.887,Private room,4,1,3,1,207.0,1,1125,True,1,4,4.88,True,51.75,207.0,0.06,0.25,0.28,4.99,0.0028169014084507044,943.5211267605633
1647,32774323,0.33,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,1,160.0,3,30,True,1,0,5.0,False,80.0,480.0,0.07,0.13,0.18,4.99,0.0027397260273972603,743.8356164383562
1648,32780893,0.59,False,Zuid,52.34,4.867,Hotel room,4,2,4,8,211.0,3,1125,True,1,0,4.91,True,52.75,633.0,0.08,0.18,0.18,4.99,0.16164383561643836,790.013698630137
1649,32806990,0.8200000000000001,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,7,150.0,5,365,True,0,0,4.86,False,75.0,750.0,0.07,0.25,0.17,4.99,0.0,776.6575342465753
1650,32861412,1.0,True,Centrum-West,52.38,4.887,Private room,2,1,2,5,115.0,3,1125,True,4,4,4.9,True,57.5,345.0,0.07,0.14,0.18,4.99,0.1506849315068493,630.4246575342465
1651,32956414,0.84,False,IJburg - Zeeburgereiland,52.38,4.984,Entire home/apt,6,3,3,9,200.0,7,1125,True,0,0,4.67,False,33.34,1400.0,0.11,0.06,0.24,4.99,0.0027397260273972603,1000.0
1652,32974828,1.0,True,Bos en Lommer,52.38,4.863,Private room,2,1,1,3,89.0,2,10,True,2,9,4.88,True,44.5,178.0,0.07,0.12,0.16,4.99,0.17647058823529413,451.37254901960785
1653,33008703,0.56,False,Zuid,52.34,4.883,Entire home/apt,2,1,2,5,296.0,1,365,True,4,0,4.28,True,148.0,296.0,0.12,0.17,0.3,4.99,0.1388888888888889,1443.0555555555557
1654,33008830,0.47,False,Zuid,52.34,4.883,Entire home/apt,4,2,2,8,327.0,1,365,True,11,1,3.25,True,81.75,327.0,0.03,0.21,0.15,4.99,0.0,1527.5
1655,33008921,0.74,False,Zuid,52.34,4.883,Entire home/apt,2,1,2,11,269.0,1,365,True,5,0,4.53,True,134.5,269.0,0.11,0.21,0.13,4.99,0.1388888888888889,1267.9166666666667
1656,33013917,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,2,6,140.0,4,1125,True,0,0,5.0,False,70.0,560.0,0.05,0.2,0.19,4.99,0.0,700.0
1657,33026828,0.7000000000000001,False,Watergraafsmeer,52.34,4.92,Entire home/apt,6,3,4,21,542.0,3,3,True,0,0,4.65,True,90.3,1626.0,0.09,0.27,0.25,10.99,0.2684931506849315,3109.917808219178
1658,33042335,1.0,False,Noord-Oost,52.4,4.93,Entire home/apt,4,2,4,4,150.0,3,14,True,0,0,5.0,False,37.5,450.0,0.08,0.14,0.19,4.99,0.0,750.0
1659,33061795,1.0,False,Watergraafsmeer,52.34,4.94,Entire home/apt,2,1,1,2,200.0,5,5,True,19,0,4.6,False,100.0,1000.0,0.1,0.25,0.24,4.99,0.6876712328767123,1000.0
1660,33087684,0.19,False,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,2,1,1,4,150.0,3,1125,True,1,1,5.0,False,75.0,450.0,0.06,0.26,0.2,4.99,0.0027397260273972603,787.8082191780821
1661,33089191,0.38,False,Slotervaart,52.38,4.844,Entire home/apt,2,1,1,2,150.0,4,1125,True,1,0,5.0,False,75.0,600.0,0.08,0.24,0.19,4.99,0.0027397260273972603,750.0
1662,33129141,1.0,True,Bos en Lommer,52.38,4.863,Entire home/apt,2,1,1,7,200.0,1,1125,True,2,2,5.0,True,100.0,200.0,0.12,0.21,0.15,4.99,0.5777027027027027,1000.0
1663,33180808,0.35000000000000003,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,3,2,2,5,221.0,3,7,True,7,0,4.4,False,73.7,663.0,0.06,0.15,0.18,4.99,0.8438356164383561,1114.2054794520548
1664,33184440,0.42,False,IJburg - Zeeburgereiland,52.34,5.0,Entire home/apt,4,2,1,8,195.0,3,1125,True,0,0,4.86,False,48.75,585.0,0.08,0.14,0.27,4.99,0.1780821917808219,975.0
1665,33304570,1.0,True,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,2,1,1,1,130.0,3,11,True,0,0,5.0,False,65.0,390.0,0.07,0.09,0.17,4.99,0.0,650.0
1666,33359293,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,1,140.0,2,10,True,0,1,5.0,False,70.0,280.0,0.06,0.14,0.16,4.99,1.0,764.2857142857143
1667,33361465,1.0,False,Westerpark,52.38,4.887,Private room,2,1,1,9,288.0,2,1125,True,6,0,4.86,True,144.0,576.0,0.14,0.27,0.26,4.99,0.9559322033898305,1403.0677966101696
1668,33364999,0.83,False,Centrum-Oost,52.38,4.895,Entire home/apt,4,2,2,16,350.0,1,125,True,6,0,5.0,True,87.5,350.0,0.08,0.2,0.19,4.99,0.7959183673469388,1750.0
1669,33412851,1.0,False,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,1,174.0,7,180,True,0,0,3.0,True,43.5,1218.0,0.07,0.19,0.2,4.99,0.06575342465753424,16706.45205479452
1670,33412977,0.6,False,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,10,195.0,1,1125,True,0,0,4.33,True,48.75,195.0,0.08,0.08,0.19,4.99,0.0,17781.129032258064
1671,33424512,0.67,False,Geuzenveld - Slotermeer,52.38,4.82,Entire home/apt,4,2,6,6,150.0,4,30,True,0,0,4.5,False,37.5,600.0,0.07,0.13,0.18,4.99,0.057534246575342465,782.4657534246576
1672,33441780,0.88,True,Oud-Noord,52.38,4.938,Private room,4,1,2,5,186.0,2,100,True,2,3,4.92,True,46.5,372.0,0.07,0.07,0.2,4.99,0.0,995.1923076923077
1673,33503225,0.75,False,Osdorp,52.34,4.797,Entire home/apt,4,2,2,6,180.0,5,1125,True,0,0,5.0,False,45.0,900.0,0.08,0.13,0.2,4.99,0.0,900.0
1674,33504455,0.5,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,13,250.0,3,7,True,1,1,5.0,False,125.0,750.0,0.13,0.12,0.34,4.99,0.0027397260273972603,1250.0
1675,33516464,0.8,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,2,1,1,9,150.0,6,1125,True,2,1,5.0,False,75.0,900.0,0.06,0.2,0.17,4.99,0.00821917808219178,752.8219178082192
1676,33553227,0.81,True,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,2,1,1,3,141.0,2,7,True,2,2,5.0,False,70.5,282.0,0.08,0.13,0.17,4.99,0.42857142857142855,750.0
1677,33568150,0.6,False,Noord-West,52.4,4.902,Entire home/apt,2,1,1,7,150.0,4,1125,True,0,1,4.93,False,75.0,600.0,0.07,0.24,0.26,4.99,0.14794520547945206,750.0
1678,33571399,0.67,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,6,135.0,3,25,True,0,0,4.83,False,33.75,405.0,0.09,0.07,0.16,4.99,0.0,675.0
1679,33605770,0.59,False,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,2,10,231.0,1,1125,True,14,0,4.32,True,115.5,231.0,0.11,0.16,0.25,4.99,1.0,1079.2857142857142
1680,33633691,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,10,249.0,3,1125,True,0,0,4.91,False,124.5,747.0,0.07,0.13,0.18,4.99,0.43561643835616437,1251.849315068493
1681,33649321,1.0,False,De Baarsjes - Oud-West,52.38,4.85,Private room,3,1,2,5,86.0,3,1125,True,15,3,4.09,True,28.67,258.0,0.06,0.12,0.15,4.99,0.20192307692307693,550.0
1682,33660154,0.7,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,17,298.0,3,14,True,1,2,4.96,False,149.0,894.0,0.06,0.23,0.2,4.99,0.0136986301369863,1492.945205479452
1683,33677630,0.5,False,IJburg - Zeeburgereiland,52.34,4.996,Entire home/apt,4,2,2,13,271.0,3,1125,True,0,0,5.0,False,67.75,813.0,0.11,0.29,0.23,4.99,0.052054794520547946,1350.13698630137
1684,33734417,1.0,True,Bijlmer-Centrum,52.3,4.957,Private room,4,1,2,5,134.0,1,7,True,4,2,4.55,False,33.5,134.0,0.06,0.15,0.14,4.99,0.23529411764705882,726.1764705882352
1685,33823199,0.29000000000000004,False,Oud-Noord,52.4,4.926,Private room,2,1,2,1,70.0,3,10,True,1,0,4.99,False,35.0,210.0,0.05,0.12,0.15,2.99,0.17534246575342466,416.83561643835617
1686,33875782,1.0,False,Noord-West,52.4,4.895,Entire home/apt,4,2,1,5,131.0,3,30,True,0,1,4.8,True,32.75,393.0,0.05,0.16,0.16,4.99,0.00821917808219178,653.4109589041096
1687,33877752,1.0,False,Noord-Oost,52.4,4.934,Entire home/apt,4,2,4,13,256.0,1,1125,True,7,1,5.0,False,64.0,256.0,0.12,0.16,0.17,4.99,0.09090909090909091,1286.5584415584415
1688,33889977,0.0,False,Zuid,52.34,4.848,Entire home/apt,3,2,2,9,300.0,6,1125,True,2,0,5.0,False,100.0,1800.0,0.1,0.21,0.14,4.99,0.07945205479452055,1523.3150684931506
1689,33904432,0.73,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,4,2,3,25,599.0,1,3,True,23,0,4.61,True,149.8,599.0,0.09,0.3,0.28,10.99,0.06301369863013699,2986.780821917808
1690,33926117,0.6,False,Slotervaart,52.34,4.824,Entire home/apt,4,2,5,10,185.0,3,1125,True,0,0,5.0,False,46.25,555.0,0.08,0.21,0.21,4.99,0.0,925.0
1691,33932364,0.8300000000000001,False,Bos en Lommer,52.38,4.848,Entire home/apt,2,1,1,11,167.0,4,14,True,1,2,5.0,False,83.5,668.0,0.09,0.18,0.22,4.99,0.0027397260273972603,660.3561643835617
1692,33980766,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Hotel room,3,2,2,10,203.0,1,1125,True,8,9,4.6,True,67.7,203.0,0.1,0.2,0.26,4.99,1.0,1695.0
1693,33986110,0.99,True,Centrum-Oost,52.38,4.902,Private room,2,1,1,4,120.0,3,1125,True,3,3,4.95,True,60.0,360.0,0.04,0.13,0.16,4.99,0.7041095890410959,618.1506849315068
1694,34008858,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Private room,2,1,1,11,104.0,1,62,True,5,5,4.93,True,52.0,104.0,0.08,0.14,0.19,4.99,0.8181818181818182,554.5454545454545
1695,34032786,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Hotel room,2,1,1,9,183.0,1,1125,True,10,1,4.79,True,91.5,183.0,0.07,0.18,0.21,4.99,1.0,1470.0
1696,34053070,1.0,False,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Private room,2,1,1,8,90.0,3,1125,True,3,5,4.91,False,45.0,270.0,0.05,0.1,0.14,4.99,0.1232876712328767,514.2328767123288
1697,34070600,0.69,False,Oud-Noord,52.4,4.926,Entire home/apt,6,3,4,12,450.0,3,1125,True,0,0,4.18,True,75.0,1350.0,0.1,0.21,0.25,10.99,0.0027397260273972603,2299.3150684931506
1698,34087777,0.94,False,Zuid,52.34,4.863,Hotel room,4,2,2,9,190.0,1,1125,True,5,5,4.87,False,47.5,190.0,0.06,0.17,0.18,4.99,0.3333333333333333,1157.142857142857
1699,34137575,1.0,False,Westerpark,52.4,4.87,Entire home/apt,2,1,1,3,120.0,3,7,True,0,0,5.0,False,60.0,360.0,0.07,0.12,0.18,4.99,0.0,600.0
1700,34174819,1.0,True,Oud-Oost,52.34,4.938,Private room,2,1,1,5,98.0,1,60,True,4,4,4.87,True,49.0,98.0,0.05,0.12,0.15,4.99,0.7333333333333333,621.6666666666666
1701,34242751,1.0,False,IJburg - Zeeburgereiland,52.34,4.992,Entire home/apt,4,2,2,10,150.0,5,25,True,0,2,5.0,False,37.5,750.0,0.08,0.13,0.23,4.99,0.4547945205479452,797.7397260273973
1702,34268932,0.73,False,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,4,2,2,10,220.0,4,1125,True,3,0,4.89,False,55.0,880.0,0.05,0.2,0.25,4.99,0.043835616438356165,1100.0
1703,34274076,0.71,False,Oud-Oost,52.34,4.91,Entire home/apt,4,2,1,10,199.0,4,19,True,0,0,5.0,False,49.75,796.0,0.08,0.22,0.21,4.99,0.0,1023.6438356164383
1704,34349936,1.0,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,2,218.0,3,60,True,2,1,4.7,True,109.0,654.0,0.09,0.12,0.22,4.99,0.27945205479452057,1090.0
1705,34349938,0.8800000000000001,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,11,229.0,3,60,True,1,0,4.39,True,114.5,687.0,0.08,0.13,0.26,4.99,0.25205479452054796,1145.0
1706,34349941,1.0,True,Centrum-West,52.38,4.88,Entire home/apt,3,2,2,7,240.0,3,60,True,0,0,4.58,True,80.0,720.0,0.09,0.19,0.27,4.99,0.0,1200.0
1707,34349950,1.0,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,2,209.0,3,60,True,2,1,4.81,True,104.5,627.0,0.05,0.2,0.22,4.99,0.29315068493150687,1045.0
1708,34382716,1.0,True,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,4,70.0,5,14,True,0,0,4.44,False,35.0,350.0,0.06,0.14,0.16,2.99,0.0,390.16438356164383
1709,34392876,0.3,False,IJburg - Zeeburgereiland,52.34,4.996,Entire home/apt,6,3,2,4,180.0,4,10,True,0,0,5.0,False,30.0,720.0,0.08,0.1,0.17,4.99,0.16712328767123288,900.0
1710,34463121,0.5,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,7,160.0,5,1125,True,0,0,5.0,False,80.0,800.0,0.09,0.27,0.2,4.99,0.0,800.0
1711,34539389,0.88,False,Bos en Lommer,52.38,4.84,Entire home/apt,2,1,1,5,105.0,3,28,True,0,0,4.92,False,52.5,315.0,0.08,0.19,0.19,4.99,0.0,525.0
1712,34558486,1.0,True,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,1,7,141.0,3,35,True,1,7,4.87,False,70.5,423.0,0.06,0.13,0.15,4.99,0.045845272206303724,496.60458452722065
1713,34587245,0.41999999999999993,True,Centrum-West,52.38,4.883,Private room,2,1,1,7,250.0,1,31,True,1,1,4.94,True,125.0,250.0,0.15,0.13,0.19,4.99,0.6638888888888889,1314.8055555555557
1714,34611784,0.10999999999999999,False,Centrum-West,52.38,4.883,Entire home/apt,3,2,2,14,450.0,4,21,True,0,0,4.78,True,150.0,1800.0,0.11,0.15,0.21,10.99,0.1780821917808219,1938.2191780821918
1715,34640050,1.0,True,Centrum-Oost,52.38,4.906,Private room,4,1,3,16,469.0,2,180,True,3,9,4.14,True,117.25,938.0,0.08,0.23,0.23,10.99,1.0,5951.521739130435
1716,34646769,0.9,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,2,17,160.0,3,30,True,0,0,4.89,False,40.0,480.0,0.07,0.14,0.16,4.99,0.0,800.0
1717,34677557,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,4,15,449.0,3,17,True,0,0,4.22,False,112.25,1347.0,0.1,0.24,0.22,10.99,0.4575342465753425,2241.753424657534
1718,34714475,0.41000000000000003,False,Oud-Oost,52.38,4.918,Entire home/apt,2,1,1,12,140.0,5,1125,True,0,1,5.0,False,70.0,700.0,0.06,0.13,0.19,4.99,0.0,700.0
1719,34750770,0.94,True,Centrum-West,52.38,4.895,Private room,4,1,3,4,271.0,4,1125,True,8,2,4.9,False,67.75,1084.0,0.15,0.15,0.3,4.99,0.10136986301369863,754.4383561643835
1720,34798355,0.6,False,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,2,20,350.0,1,125,True,6,4,4.78,True,87.5,350.0,0.07,0.13,0.15,4.99,0.7959183673469388,1750.0
1721,34830481,0.8300000000000001,False,IJburg - Zeeburgereiland,52.38,4.97,Entire home/apt,4,2,2,11,149.0,3,20,True,0,0,4.92,False,37.25,447.0,0.08,0.15,0.18,4.99,0.0,745.9589041095891
1722,34936516,0.79,False,Zuid,52.34,4.855,Entire home/apt,4,2,2,2,175.0,4,7,True,1,0,4.75,False,43.75,700.0,0.08,0.26,0.16,4.99,0.0027397260273972603,875.0
1723,34982496,0.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,2,14,300.0,4,1125,True,0,0,5.0,False,75.0,1200.0,0.09,0.14,0.3,4.99,0.0,1500.0
1724,34999754,0.8300000000000001,True,Centrum-West,52.38,4.883,Entire home/apt,4,2,3,24,750.0,3,28,True,0,0,4.92,True,187.5,2250.0,0.09,0.2,0.3,10.99,0.005479452054794521,3750.0
1725,35104980,0.6199999999999999,False,Centrum-West,52.38,4.895,Entire home/apt,4,2,2,18,441.0,3,7,True,0,0,4.79,True,110.25,1323.0,0.07,0.27,0.24,10.99,0.2547945205479452,2203.4931506849316
1726,35118660,0.67,False,IJburg - Zeeburgereiland,52.38,4.984,Entire home/apt,6,3,4,14,350.0,3,1125,True,0,0,4.5,False,58.34,1050.0,0.11,0.08,0.28,4.99,0.26301369863013696,1824.1780821917807
1727,35119963,1.0,True,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,8,293.0,7,365,True,10,2,4.72,False,73.25,2051.0,0.09,0.23,0.22,4.99,0.31232876712328766,1635.986301369863
1728,35157940,1.0,True,Noord-West,52.4,4.914,Private room,2,1,1,5,80.0,3,15,True,4,4,4.8,True,40.0,240.0,0.05,0.15,0.16,4.99,0.19230769230769232,342.0673076923077
1729,35162748,0.61,False,Oud-Noord,52.38,4.91,Entire home/apt,2,1,1,3,120.0,5,1125,True,0,1,4.0,False,60.0,600.0,0.08,0.17,0.13,4.99,0.0410958904109589,603.082191780822
1730,35176175,0.8300000000000001,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,2,5,200.0,1,20,True,0,0,4.5,False,50.0,200.0,0.09,0.26,0.25,4.99,0.0,1106.0919540229886
1731,35256770,0.97,False,Oud-Noord,52.4,4.918,Entire home/apt,3,2,2,9,200.0,3,1125,True,0,0,5.0,False,66.7,600.0,0.11,0.21,0.27,4.99,0.0,1000.0
1732,35302424,0.37,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,3,14,215.0,3,16,True,0,1,4.93,False,53.75,645.0,0.08,0.17,0.29,4.99,0.00821917808219178,1190.958904109589
1733,35338083,1.0,False,Oud-Oost,52.38,4.92,Entire home/apt,2,1,1,8,176.0,4,1125,True,6,0,4.62,False,88.0,704.0,0.07,0.2,0.19,4.99,0.01643835616438356,727.6027397260274
1734,35344798,0.0,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,4,6,185.0,3,14,True,0,0,5.0,False,46.25,555.0,0.09,0.25,0.18,4.99,0.0,925.0
